상가업소번호,상호명,시도명,도로명,행정동명,시군구명,경도,위도
MA010120220812588013,투썸플레이스신화빌라스점,제주특별자치도,제주특별자치도 서귀포시 안덕면 신화역사로304번길,안덕면,서귀포시,126.317528908912,33.30137939057
MA010120220812615724,종달리746,제주특별자치도,제주특별자치도 제주시 구좌읍 종달동길,구좌읍,제주시,126.90251932226,33.4918789295476
MA010120220812622123,유심이감성,제주특별자치도,제주특별자치도 제주시 추자면 영흥1길,추자면,제주시,126.295529746767,33.9605845448257
MA010120220812643714,드라마컴퍼니,제주특별자치도,제주특별자치도 제주시 애월읍 광령서길,애월읍,제주시,126.427997037798,33.4563186518045
MA010120220812588153,민박사봉평막국수교래점,제주특별자치도,제주특별자치도 제주시 조천읍 비자림로,조천읍,제주시,126.680610440096,33.4370938740001
MA010120220812591776,카페리꼬,제주특별자치도,제주특별자치도 제주시 한림읍 한림로,한림읍,제주시,126.256364586553,33.4058208673624
MA010120220812637406,디에떼에스프레소하귀,제주특별자치도,제주특별자치도 제주시 애월읍 하귀동남1길,애월읍,제주시,126.415362669182,33.4861654612339
MA010120220812571588,더벤티제주용담점,제주특별자치도,제주특별자치도 제주시 용담로,용담2동,제주시,126.507044005892,33.5131880504069
MA010120220812639701,유끼네하우스,제주특별자치도,제주특별자치도 서귀포시 표선면 성읍정의현로136번길,표선면,서귀포시,126.797540371802,33.3938910784965
MA010120220812642472,지오시까페,제주특별자치도,제주특별자치도 제주시 조천읍 번영로,조천읍,제주시,126.70486492695,33.4516067373916
MA010120220812631614,나우커피제주,제주특별자치도,제주특별자치도 제주시 광양6길,이도1동,제주시,126.528181970373,33.5014414834166
MA010120220812617447,카페올디,제주특별자치도,제주특별자치도 제주시 연신로,이도2동,제주시,126.549119987283,33.4939550748226
MA010120220812630851,제주인이제이,제주특별자치도,제주특별자치도 서귀포시 대정읍 향교로,대정읍,서귀포시,126.278617792912,33.2453410032478
MA010120220812644460,쉬멍가,제주특별자치도,제주특별자치도 서귀포시 중정로73번길,중앙동,서귀포시,126.563677374094,33.2489759013868
MA010120220812633282,솔트스톤,제주특별자치도,제주특별자치도 제주시 일주동로,삼양동,제주시,126.580311589738,33.5215181729332
MA010120220812361852,사계223,제주특별자치도,제주특별자치도 서귀포시 안덕면 사계남로,안덕면,서귀포시,126.308436556857,33.2330680846766
MA010120220812386915,월정리에서브런치,제주특별자치도,제주특별자치도 제주시 구좌읍 월정3길,구좌읍,제주시,126.79483674684,33.5561035491689
MA010120220812397619,에이바우트커피,제주특별자치도,제주특별자치도 제주시 관덕로11길,건입동,제주시,126.525723082858,33.5162091715248
MA010120220812380076,로빙화,제주특별자치도,제주특별자치도 서귀포시 남원읍 남태해안로,남원읍,서귀포시,126.70925992823,33.275125068144
MA010120220812327321,법환쌀다방,제주특별자치도,제주특별자치도 서귀포시 이어도로901번길,대륜동,서귀포시,126.511086154886,33.2374738534746
MA010120220812340914,더벤티제주외도점,제주특별자치도,제주특별자치도 제주시 우정로4길,외도동,제주시,126.430436166194,33.4912304548443
MA010120220812371398,서귀피안,제주특별자치도,제주특별자치도 서귀포시 서호호근로46번길,대륜동,서귀포시,126.52883792088,33.2484250287076
MA010120220812356429,디저트39,제주특별자치도,제주특별자치도 제주시 연신로,이도2동,제주시,126.548967936919,33.4942249997569
MA010120220812372753,하를,제주특별자치도,제주특별자치도 서귀포시 상효로,영천동,서귀포시,126.59899855087,33.2663339836978
MA010120220812365436,하우스터디서귀포센터독서실,제주특별자치도,제주특별자치도 서귀포시 일주동로,중앙동,서귀포시,126.56203652001,33.2530905832597
MA010120220812341502,홀리브,제주특별자치도,제주특별자치도 제주시 조천읍 조천16길,조천읍,제주시,126.644109986768,33.5375589014726
MA010120220812547116,업드림스튜디오제주성산브런치난산리다방;조아가지구,제주특별자치도,제주특별자치도 서귀포시 성산읍 난산로41번길,성산읍,서귀포시,126.867903399604,33.398944824038
MA010120220812536427,레몬일레븐,제주특별자치도,제주특별자치도 서귀포시 표선면 토산중앙로49번길,표선면,서귀포시,126.776284932351,33.3078757758876
MA010120220812551197,리치망고하도리점,제주특별자치도,제주특별자치도 제주시 구좌읍 해맞이해안로,구좌읍,제주시,126.889109793347,33.5270211321997
MA010120220812520893,비양놀,제주특별자치도,제주특별자치도 제주시 한림읍 한림해안로,한림읍,제주시,126.263511120901,33.4289801827669
MA010120220812546117,원앤온리,제주특별자치도,제주특별자치도 서귀포시 안덕면 산방로,안덕면,서귀포시,126.319192490761,33.239222348539
MA010120220812553939,비엔올더타임,제주특별자치도,제주특별자치도 제주시 원노형남1길,노형동,제주시,126.481740214954,33.4842429080411
MA010120220812548221,어제보다오늘,제주특별자치도,제주특별자치도 제주시 서해안로,이호동,제주시,126.456973988353,33.5028538620632
MA010120220812558110,귤꽃다락,제주특별자치도,제주특별자치도 서귀포시 이어도로1027번길,대륜동,서귀포시,126.522539215083,33.2464264405381
MA010120220812516140,슬로우,제주특별자치도,제주특별자치도 서귀포시 남원읍 일주동로,남원읍,서귀포시,126.717725939112,33.2827453380663
MA010120220812531486,가배두커피,제주특별자치도,제주특별자치도 제주시 복지로5길,이도2동,제주시,126.524211326345,33.4895613380516
MA010120220812542834,빅브라더,제주특별자치도,제주특별자치도 제주시 신대로16길,연동,제주시,126.491697470273,33.4871241636117
MA010120220812516253,카페시소,제주특별자치도,제주특별자치도 제주시 조천읍 조천북1길,조천읍,제주시,126.634880114362,33.543446471266
MA010120220812497661,리틀포레스트,제주특별자치도,제주특별자치도 서귀포시 월평로,대천동,서귀포시,126.459283345251,33.2448060643079
MA010120220812506602,초록지붕,제주특별자치도,제주특별자치도 제주시 한경면 연명로,한경면,제주시,126.264386858353,33.3147985649024
MA010120220812516366,귤밭에고양이,제주특별자치도,제주특별자치도 서귀포시 남원읍 일주동로,남원읍,서귀포시,126.677375130834,33.2794193236217
MA010120220812487868,카페미뇽제주아라점,제주특별자치도,제주특별자치도 제주시 아란7길,아라동,제주시,126.543981041143,33.4745790154744
MA010120220812533139,러뷰라떼,제주특별자치도,제주특별자치도 제주시 연북로,이도2동,제주시,126.526567040319,33.4798151076186
MA010120220812503202,조남매구움과자,제주특별자치도,제주특별자치도 제주시 구좌읍 다랑쉬북로,구좌읍,제주시,126.813313062332,33.4921643386796
MA010120220812428566,모알보알,제주특별자치도,제주특별자치도 제주시 구좌읍 구좌해안로,구좌읍,제주시,126.727953105899,33.5595629823147
MA010120220812443772,블랑로쉐,제주특별자치도,제주특별자치도 서귀포시 대정읍 가파로,대정읍,서귀포시,126.271064042519,33.1741593632143
MA010120220812436201,라리저브,제주특별자치도,제주특별자치도 제주시 구좌읍 하도13길,구좌읍,제주시,126.889163327807,33.5103686091728
MA010120220812463541,비아제주,제주특별자치도,제주특별자치도 제주시 삼무로9길,연동,제주시,126.494882254196,33.4927090244429
MA010120220812418341,잔디공장,제주특별자치도,제주특별자치도 서귀포시 성산읍 일주동로5154번길,성산읍,서귀포시,126.873287703622,33.377428773725
MA010120220812438864,메리오가닉,제주특별자치도,제주특별자치도 제주시 한경면 두신로,한경면,제주시,126.182738582723,33.3497208830518
MA010120220812445263,법인덕수곶자왈카페,제주특별자치도,제주특별자치도 서귀포시 안덕면 덕수서로,안덕면,서귀포시,126.304029498942,33.2639057620546
MA010120220812467871,레이지,제주특별자치도,제주특별자치도 제주시 서광로11길,삼도1동,제주시,126.516636385949,33.5011355182595
MA010120220812426402,우여,제주특별자치도,제주특별자치도 제주시 청귤로,이도2동,제주시,126.536896787259,33.4998244483284
MA010120220812454575,어보브앤비욘드,제주특별자치도,제주특별자치도 제주시 애월읍 애월로1길,애월읍,제주시,126.310702514546,33.4618077160071
MA010120220812459518,자키커피,제주특별자치도,제주특별자치도 제주시 오현길,이도1동,제주시,126.525390687335,33.5120335358911
MA010120220812413828,원더러스트제주,제주특별자치도,제주특별자치도 제주시 월평9길,아라동,제주시,126.581204675215,33.4724203121652
MA010120220812433611,에이바우트커피구남점,제주특별자치도,제주특별자치도 제주시 도남로,아라동,제주시,126.535372045728,33.4850866969616
MA010120220812430386,커피순,제주특별자치도,제주특별자치도 제주시 귀아랑길,연동,제주시,126.497245071515,33.4916277071978
MA010120220812464262,협동조합꿈꾸는문화놀이터뜻제주지부,제주특별자치도,제주특별자치도 제주시 구좌읍 월정1길,구좌읍,제주시,126.793921764048,33.5559577744873
MA010120220812440988,카페더라이트,제주특별자치도,제주특별자치도 서귀포시 성산읍 한도로,성산읍,서귀포시,126.936004216597,33.4656369255695
MA010120220812430620,커피온다,제주특별자치도,제주특별자치도 제주시 서광로,삼도1동,제주시,126.521563626521,33.4994686653084
MA010120220812471662,쉬멍놀멍카페,제주특별자치도,제주특별자치도 제주시 한림읍 협재2길,한림읍,제주시,126.242937304779,33.3922969886944
MA010120220812430793,나우커피제주도남점,제주특별자치도,제주특별자치도 제주시 도남서길,이도2동,제주시,126.52386839517,33.493238521982
MA010120220812293952,요조조,제주특별자치도,제주특별자치도 제주시 한림읍 한림해안로,한림읍,제주시,126.263650990515,33.4302432324635
MA010120220812300530,한남307,제주특별자치도,제주특별자치도 서귀포시 남원읍 한신로,남원읍,서귀포시,126.699143862309,33.3140333534085
MA010120220812271709,두멩이카페,제주특별자치도,제주특별자치도 제주시 동문로,일도2동,제주시,126.533252081759,33.5132174407096
MA010120220812304495,플로베,제주특별자치도,제주특별자치도 제주시 도령로,연동,제주시,126.486511778393,33.4906730887271
MA010120220812267022,홍이,제주특별자치도,제주특별자치도 제주시 수덕9길,노형동,제주시,126.473642113859,33.485389863886
MA010120220812278753,카페토스피아동홍지점,제주특별자치도,제주특별자치도 서귀포시 동홍서로,동홍동,서귀포시,126.570011269354,33.2571667302986
